,year,pol,sentences,ocr,loss_hmd_distilbert,loss_bnert-time-st-y,loss_bnert-time-y,loss_bnert-time-y_masked_25,loss_bnert-time-y_masked_75
47,1855,lib,"purchase.89th foot—lieutenant robert selby to be captain,without purchase, vice brevet-major macdonald, deceased ;lieutenant w. c. g. pery to be captain, without pur-chase, vice selby, whose promotion on 26th january hasbeen cancelled ; lieutenant r. r. conyers to be captain,without purchase, vice hill, died of his wounds ; ensignm. h. t. lloyd to be lieutenant, without purchase, viceselby ; ensign j. a. barstow to be lieutenant, withoutpurchase, vice lloyd, whose promotion on -26th januaryhas been cancelled; ensign m. c. browning to be lieu-tenant, without purchase, vice conyers; walter scottmackenzie, gent., to be ensign, without purchase, vicebrowning. _90th foot—lieutenant r. h. magenis,",0.8996,2.7548214540091305,2.6110636985876208,2.6268756109131104,2.7348864722110395,2.7341953889297663
48,1848,lib,"viz.:—""bryanstone, july 31, 1848.—0 n the ist of july mygardener observed the potatoes looking rather fading,and day by day found the symptoms of disease increasing.i desired him to dig those which were most affected onthe 19th and 20th. we found one-half were too bad forthe pigs to eat, and the other half sound. the hotrain set in and stopped our work. tho rain ceased onthe 27th, and we resumed the digging on the 28th.we then found nineteenths rotten, and so offensiveto the smell that i directed them to be buried. theremaining one-tenth were sound, and i hare placedthem on dry",0.9506,10.834686027359261,9.528317643566204,8.835118700503756,8.750597473001507,8.70330194832247
49,1859,lib,"thestream, a little below the entrance to the londondocks, was in great jeopardy, and excited alarmamong many people on shore. she lay with herhead towards london-bridge, and as the tide beganto flow it brought her broadside against the ragingwind. in that position she was kept right acrossthe fairway of the river, the sport of the contendingtide and storm, and was every now and thenthrown flat on her broadside, her yards dippingin the water. a steam tug proceeded to the spot,but the captain of the schooner declined to availhimself of its assistance, and there she lay forsome time, having the appearance",0.9653,4.438551980397397,4.409116842823705,4.4415324363606,4.188207306332049,4.234364473575439
50,1815,rad,"in payment, *'25. at the rampant horse, norwell:;tarnatornies, nlessrs• len- : auttd rainy night: it is the production of mr. t. i wig surpriragisle• . . .- , .dale alexander, and hahne, new inn mr. king, swatf- • . ...i.&_- ""diboin and abounds in sprightlyhumour. •.s. we ' ess to • nd, ow examination, that the a,the plantagenet, of 74 guns, capt. r lloyd,.....pt. r. -loyd% hens, norfolk.i 8 obtklit i subject is the contrivance resorted to by two •iowhich brought the dismal news of the disasters,__ et'.(i:uti'lidnr.it'altifor""vnker., dlsr.ilitggh,turinerpio.an-truitldilig:' , chas- i lovers, liarr isimet,ial, by mr. it,. • •",0.4924,127.66767020122805,127.80818999904093,127.32071923142763,118.03039914392336,118.10668492048512
51,1851,lib,"because they referred toa system which an hon. member had obtained leave to bringin a bill to supervise. so long as the petition was confinedto members only no informer could avail himself of thestatements it contained; and, again, if it were made a pub-lic documcet, the house would run the risk of seeing an-other howard, stoc•kdale, or hansard case.mr. anstsy did not see that the difficulty alluded toby the boo. baronet was likely to arise. he concurred inthe motion of the noble lord, but he thought that (their at-tention had not been called to the fact, that these papershail been",0.8684,5.429732568996109,5.144915534481265,5.105701525748078,5.0761934885753925,5.115979123220767
52,1860,lib,"newmarket, in the°raven meeting, 1461. 1).31. -- radiance (31h), st rr (31b),boa. pab). faikestomis, moth 1.11 b), cezbileser (slob) (id).yu comeolsnom so us= of 50 sore, the gift of theleo ceemaiittoo, added to a handicap bisbee a( 5 soyaeach ; the rinser to pay 5 sort towards exposer. t.y.o.et furlonpr yards). —to close sod name by eight o'clock esthursday evening, and the weights to be declared by teno'clock that night.ti. kiavinimii star= 01 100 moma each, h it, forlyr-olde ; melte, net 7lb ; and alliee,tlet alls; the winner of thederby, oaks, or any sweepstakes vale, 1,000 res., to carry41b",0.6693,56.48796329594468,56.726684394908865,55.661862387424975,56.922181850786814,57.41761529301272
53,1849,lib,"would pre-fer death by the hangman to transportation for life.""the material question, however, on this painful andmost important subject to be considered is, "" which isthe greatest deterrent from the commission of murder,the tear of deuth by the hangman, or transportation forlife."" i again repeat, and that from an intimate know-ledge of the feel►ngs of criminals, that the great ma-jority of them would prefer the latter.i am strongly opposed to capital punishments formany reasons, three of which are—first, because judgesand juries are not infallible ; secondly, because verymany innocent men and women have been executed ;and, thirdly, because i feel",0.9473,6.243347546296797,6.008899498584813,5.978689825913153,5.8565983335507825,5.942696013547681
54,1858,lib,"etc expreoo.imiliesesielatialse ..11•11sposo...laniss imam posysun is at dr ms. 10. ineourliwareet. bt two mei se drsa w.tom i.,wass. •al too lail it. 0. tim4.—tlitto andk.. kg. ounesso lashigeg. alm 11,1,111.—aad""'loki litton mom 0811t011.—ommoce kis t.runuaratoo symms kiibio rate 0111.1letl—e 130 lill mr.wrimi .—aa4 sarum in srailcr of rillaßlj.—opee etiwildnorno, ii ga •tm.. n. ilarglaa: °ing stodelr ▪ -i to mdt or t/1211/.764.:il maim &wo fkospa,,m4 wynlnpopb_►; n. weep our:joikwaro.-41ad nt witt out.—oloirosoilli poollhigh wain& at london 1117001.tin ist—lnfoloo, ss ns os .s.tomesass—lesubs. oa .... lb. no.london, monday, may 24.tut house of 031112120111 has, by the compromiseof friday night, given its",0.7983,360.1840952140038,334.52104579677916,325.5641925160749,314.46314710359303,312.7400378303695
55,1823,rad,"beenwaived so as to admit evidence on the bill previously to itssecond reading.there were again a good many weavers in attendance ;but the streets were not so crowded with them as on formeroccasions. besides cornmittees and deputations, it wasunderstood that there were forty witnesses in attendance,had their lordships persisted in calling evidence.committee adjourned at half-past one o'clock.eft/j.6 from tax 801101101 comptier.—wiiii4mmason, one of the prisoners committed to the boroughcompton., on suspicion of robbing the cranbrook waggonon st. margaret's-hill, of country bank notes to the amountof 1,0381-, and whose attempt to eseepe by boring throughthe prison wall in concert with his",0.8283,4.843919554798695,4.7926607767555085,4.810025731012072,4.755562408079462,4.856237554168785
56,1835,lib,"spirit of the public journals.the government plan for the abolition of irish tithes, asstated by sir henry hardinge last night, did not afford thesame satisfaction to the house of commons which the dis•sent-ors' marriage bill bad afforded but a few nights before.the small majority by which mr. spring rice's amendmentwas negatived, a majority of only 15, in a house consisting,of 411 members, certainly does not seem to promise much forthe success of the measure. sir henry hardinge's plan wasfounded in a great degree upon the bill of last year. he pro-uosed to get rid of tithes by converting them into",0.9793,5.083923845790003,5.086250401523701,5.085623496702457,4.714743835167412,4.7818366081608135
57,1832,lib,"25 to 30, or even 40,per cent. beyond the present prices ; so that it was impos-sible to obt in a return of actual cost price which was nota tissue throughout of deception and exaggeration. hewould pursue this part of the subject no further, convincedin his own mind that lie had given instances enough toprove that the controul, as exercised now by the admiralty,was unsatisfactory and inefficient.—(hear, hear.) heshould now approach the subject of the remedy which heintended to propose to check the evils of the present sys-tem. he was aware that it could be effected by a mea-sure which",0.9261,9.702741606432237,9.157621618655906,9.055812445840015,8.08385436327771,8.076191035133624
58,1840,con,"of the discussion- which had taken place in thecouncil chamber, when that memorial was presented, thefinance committee, in the exercise of a proper discretion,and to save time, thought that. it would be better, beforemaking any report, to ascertain what were the feelings of thebotanic garden committee with reference to the admissionof the public on some portion of the sunday, and on anotherday in the week, because it seemed probable, from the toneof the council, that no grant was likely to be acceded to, ex-cept on those conditions. accordingly, an interview be-tween the two committees took place; but there was a",0.9763,3.1160365900518863,2.8733828152309155,2.953046129896395,2.948732333351961,2.9654661139210052
59,1815,lib,"intendedimitation, that they wade a strong impression on'she audience, and always drew forth a burst of ap-probation.! though, as.we have said, mrs. als)pisnot handsome, her face is capable of great and earl-ed expression, and her eyes are peculiarly markingandlutelliat'ent. in, the pathetic parts of the oa-,racter she displayed- a degree of sensil)ility equalto her humour in others, and altogether we neverwitnessed, 31,2 t only so promising a first perform-ance, but one :so forcibly recommended hyposi-tive merit'.., her delivery • of the epiloguewas adthirebly•- arch, spirited, and •impressive.—as justice requires an impartial account of hermerits and defeets, we advise mrs. alsot'",0.7286,22.998300512039794,21.675551968602946,21.858908603170267,22.525636580903633,22.73986428501481
